AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,CAND_EDU,CAND_PARTY,CRIMINAL_CASE,TOTAL_ASSET,TOTAL_LIB,PAN,ITR_FILED,TOTAL_VALID_VOTES,POSITION
169,Chittorgarh,GEN,RAMRATAN JAT,M,GEN,56,Graduate,IND,0,14517466,0,Yes,Yes,1358,7
169,Chittorgarh,GEN,SALIM KHAN,M,GEN,50,Literate,VIP,0,2034000,0,No,No,307,14
169,Chittorgarh,GEN,SURENDRA SINGH,M,GEN,61,Graduate,INC,0,26365766,2579627,Yes,Yes,73541,2
140,Chohtan ,SC,DHOORA RAM,M,SC,46,10th Pass,BYS,0,1250500,0,Yes,Yes,4860,3
140,Chohtan ,SC,JUJA RAM MEGHWAL,M,SC,46,Literate,BSP,0,495500,0,Yes,Yes,4330,5
140,Chohtan ,SC,LAXMAN BADERA,M,SC,51,12th Pass,NPEP,0,1277247,0,Yes,Yes,4503,4
140,Chohtan ,SC,PADMARAM,M,SC,49,Graduate,INC,0,9590427,401271,Yes,Yes,65121,2
140,Chohtan ,SC,RAYMAL,M,SC,75,Literate,IND,0,653000,550000,Yes,No,3352,7
140,Chohtan ,SC,TARUN RAI KAGA,M,SC,67,12th Pass,BJP,0,4823152,332454,No,No,88647,1
43,Chomu,GEN,BHAGWAN SAHAY SAINI,M,GEN,60,Graduate,INC,0,10759135,458379,Yes,No,49043,2
43,Chomu,GEN,DEEPENDRA SINGH SHEKHAWAT,M,GEN,29,Graduate,IND,0,236000,0,Yes,No,145,16
43,Chomu,GEN,DHARMENDRA KUMAR BUNKAR,M,SC,29,Graduate Professional,IND,0,249187,0,Yes,No,270,12
43,Chomu,GEN,HANUMAN AZAD,M,SC,49,12th Pass,BA S D,1,689417,0,Yes,No,242,13
43,Chomu,GEN,JAGDISH PRASAD,M,GEN,35,12th Pass,BSP,0,2327800,500000,No,No,1159,7
43,Chomu,GEN,KAILASH CHAND BAGADA,M,GEN,31,8th Pass,IND,0,557550,0,Yes,Yes,225,14
43,Chomu,GEN,KAMAL KUMAR JANGID,M,GEN,38,12th Pass,IND,3,5941186,0,Yes,Yes,203,15
43,Chomu,GEN,MANISH,M,GEN,26,Graduate Professional,NPEP,0,1720000,0,Yes,Yes,331,11
43,Chomu,GEN,MUKESH NASNA,M,GEN,26,12th Pass,IND,0,245000,0,Yes,No,1245,4
43,Chomu,GEN,OM PRAKASH SETHI,M,SC,42,Post Graduate,LJP,0,947262,0,Yes,Yes,1161,6
43,Chomu,GEN,RAMLAL SHARMA,M,GEN,40,Graduate Professional,BJP,1,8579535,1399894,Yes,Yes,93516,1
43,Chomu,GEN,RAMESH KUMAR SAINI,M,GEN,35,12th Pass,IND,0,7476194,0,Yes,No,1371,3
43,Chomu,GEN,SAGAR MAL,M,GEN,56,Graduate Professional,SP,0,116170668,9164292,Yes,Yes,849,10
43,Chomu,GEN,SUNIL KUMAR KUMAWAT,M,GEN,46,8th Pass,IND,0,1778000,0,Yes,Yes,1039,8
43,Chomu,GEN,SURENDRA SINGH,M,GEN,34,10th Pass,IND,0,12997683,4651515,Yes,No,1177,5
43,Chomu,GEN,TARAMATI AGRAWAL,F,GEN,30,Graduate,IND,0,2033000,0,No,No,98,17
161,Chorasi ,ST,MAHENDRA KUMAR BARJOD,M,ST,47,8th Pass,INC,0,121544052,400000,Yes,Yes,51934,2
161,Chorasi ,ST,RAJENDRA BAMANIYA,M,ST,30,Graduate Professional,NPEP,0,225000,0,No,No,7351,3
161,Chorasi ,ST,RAMCHANDRA PALAT,M,ST,73,Post Graduate,BYS,0,400000,0,Yes,Yes,2237,6
161,Chorasi ,ST,SUSHIL KATARA,M,ST,37,Graduate Professional,BJP,0,8533980,652688,Yes,Yes,72247,1
161,Chorasi ,ST,VIJAY PAL,M,ST,69,Post Graduate,BSP,0,750000,0,No,Yes,3012,5
22,Churu,GEN,ARVIND BAGARIA,M,GEN,38,12th Pass,IND,0,922400,514307,Yes,Yes,274,10
22,Churu,GEN,DHANPAT,M,SC,48,10th Pass,BSP,0,1031300,170000,Yes,No,1617,4
22,Churu,GEN,HAJI MAQBOOL MANDELIA,M,GEN,69,Literate,INC,0,38706515,2557322,Yes,Yes,60098,2
22,Churu,GEN,RAJENDRA RATHORE,M,GEN,58,Post Graduate,BJP,1,207869314,0,No,No,84100,1
22,Churu,GEN,RAMKARAN CHOUDHARY,M,GEN,63,Post Graduate,CPM,0,6227900,150000,Yes,Yes,1620,3
22,Churu,GEN,SALEEM GUJAR,M,GEN,56,Literate,NPEP,1,401000,0,No,No,1442,5
22,Churu,GEN,SANT KUMAR,M,GEN,42,10th Pass,IND,0,370000,0,Yes,Yes,808,7
22,Churu,GEN,SHIV POOJAN GUPTA,M,GEN,74,Literate,IND,0,6064000,0,Yes,Yes,315,9
22,Churu,GEN,VIKRAM SINGH,M,GEN,50,Graduate,IND,1,5545415,595300,Yes,Yes,722,8
51,Civil lines,GEN,ARUN CHATURVEDI,M,GEN,52,Doctorate,BJP,0,18192984,1031720,Yes,Yes,77693,1
51,Civil lines,GEN,BHARAT LAL,M,GEN,51,Literate,BSP,1,3240000,338000,Yes,Yes,668,5
51,Civil lines,GEN,DEVI LAL YADAV,M,GEN,48,8th Pass,SP,0,13610570,100000,No,No,215,8
51,Civil lines,GEN,GIRIRAJ KISHORE SHARMA,M,GEN,69,Graduate Professional,NPEP,0,6639956,80000,Yes,Yes,187,9
51,Civil lines,GEN,GOPAL KRISHAN,M,SC,28,10th Pass,IND,0,86200,0,No,No,91,11
51,Civil lines,GEN,LAXMI NARAYAN,M,ST,47,Graduate,IND,0,2588000,0,No,No,1626,4
51,Civil lines,GEN,NAGESHWAR SHARMA,M,GEN,31,12th Pass,IND,0,963500,0,Yes,No,156,10
51,Civil lines,GEN,PRATAP SINGH KHACHARIYAWAS,M,GEN,44,Post Graduate,INC,1,27942296,5162268,No,No,66564,2
51,Civil lines,GEN,RAJEEV GARG,M,GEN,56,Graduate,IND,0,43001650,0,Yes,Yes,233,7
51,Civil lines,GEN,RAJESH SONI,M,GEN,39,12th Pass,AKBAP,0,22000,0,No,No,81,13
51,Civil lines,GEN,SANJAY RATHI,M,GEN,36,Graduate,IPGP,0,380500,0,No,No,85,12
51,Civil lines,GEN,VIVEK KUMAR DADHICH,M,GEN,37,Graduate,JGP,0,491000,0,Yes,No,577,6
197,Dag ,SC,DALURAM,M,SC,49,8th Pass,BSP,0,4056599,220000,Yes,Yes,3109,4
197,Dag ,SC,MADANLAL,M,SC,59,12th Pass,INC,0,6350861,400000,No,No,52716,2
197,Dag ,SC,MOHAN LAL,M,SC,53,5th Pass,IND,0,1042000,0,Yes,No,1525,7
197,Dag ,SC,MUKESH KUMAR BAGDI,M,SC,32,12th Pass,BYS,0,896000,0,Yes,Yes,2802,5
197,Dag ,SC,RAJARAM,M,SC,32,Post Graduate,BA S D,0,38011,60000,Yes,Yes,1363,8
197,Dag ,SC,RAMCHANDRA,M,SC,48,Post Graduate,BJP,0,22654933,448241,No,No,103113,1
197,Dag ,SC,SNEHLATA,F,SC,54,10th Pass,NPEP,0,3715987,390000,Yes,No,1789,6
36,Danta ramgarh,GEN,AMRARAM,M,GEN,58,Post Graduate,CPM,0,4084479,774299,No,No,30142,3
36,Danta ramgarh,GEN,GHISALAL,M,SC,71,Graduate Professional,IND,0,6953301,0,Yes,Yes,4801,4
36,Danta ramgarh,GEN,HARISH  CHANDRA,M,GEN,70,10th Pass,BJP,0,10512854,0,Yes,No,60351,2
36,Danta ramgarh,GEN,MAHENDRA SINGH,M,GEN,47,Graduate,BSP,1,7778500,458000,Yes,Yes,3990,5
36,Danta ramgarh,GEN,NARAYAN SINGH,M,GEN,75,12th Pass,INC,0,10676929,1275000,Yes,Yes,60926,1
36,Danta ramgarh,GEN,PHOOL SINGH,M,GEN,29,Graduate Professional,BYS,0,2000,0,Yes,No,1258,7
36,Danta ramgarh,GEN,SANVAR,M,GEN,51,Graduate,IND,0,1321000,0,Yes,Yes,729,9
36,Danta ramgarh,GEN,SUMAN KANWAR,F,GEN,41,10th Pass,IND,0,281300,0,No,No,1189,8
88,Dausa ,GEN,DAMODAR GURJAR,M,GEN,49,Post Graduate,BSP,0,64205000,0,Yes,Yes,1447,6
88,Dausa ,GEN,LAXMI JAYASWAL,F,GEN,25,Graduate,NPEP,0,251000,0,Yes,No,24951,3
88,Dausa ,GEN,LAXMI NARAYAN MEENA,M,ST,37,Graduate Professional,IND,0,1849000,0,Yes,Yes,1091,8
88,Dausa ,GEN,MONIKA SHARMA,F,GEN,31,Post Graduate,IND,0,552000,0,No,No,502,11
88,Dausa ,GEN,MURARI LAL,M,ST,55,10th Pass,INC,0,38674527,1549114,No,No,40732,2
88,Dausa ,GEN,NARENDRA SINGH RAJPUT,M,GEN,29,8th Pass,IND,0,306040,0,Yes,No,741,10
88,Dausa ,GEN,RAJESH BAIRWA,M,SC,33,10th Pass,IND,0,61000,0,No,No,3030,4
88,Dausa ,GEN,RUKMANI MEENA,F,ST,66,Literate,SP(I),0,2097000,175000,Yes,Yes,1216,7
88,Dausa ,GEN,SHANKAR LAL SHARMA,M,GEN,58,Graduate,BJP,5,81946144,134470,No,No,65904,1
88,Dausa ,GEN,SONIKA,F,GEN,33,Post Graduate,IPGP,0,4328000,0,Yes,No,827,9
107,Deedwana,GEN,AYUB KHAN,M,GEN,39,8th Pass,SP,0,6148910,225700,Yes,No,640,8
107,Deedwana,GEN,CHENA RAM,M,SC,44,12th Pass,IND,2,1071846,0,No,No,122,12
107,Deedwana,GEN,CHETAN CHOUDHARY,M,GEN,35,Graduate Professional,INC,0,8682092,50000,Yes,Yes,57351,2
107,Deedwana,GEN,IMRAN KHAN,M,GEN,32,8th Pass,NPEP,0,711000,195000,Yes,Yes,179,10
107,Deedwana,GEN,KANHAIYA LAL,M,SC,49,Graduate Professional,IND,0,2031000,0,Yes,Yes,167,11
107,Deedwana,GEN,MANGA RAM,M,SC,50,Literate,IND,0,901000,0,Yes,No,210,9
107,Deedwana,GEN,RAMDEEN,M,SC,41,Graduate,IND,0,1095000,0,No,No,1265,6
107,Deedwana,GEN,RAMDEV RAM,M,SC,48,Literate,IND,0,1948583,0,Yes,Yes,1185,7
107,Deedwana,GEN,RAMKARAN,M,GEN,60,Graduate,IND,0,15847500,0,Yes,No,1483,5
107,Deedwana,GEN,SHYAM PRATAP SINGH,M,GEN,34,12th Pass,BSP,3,2050050,0,No,No,19049,3
107,Deedwana,GEN,YOONUS KHAN,M,GEN,49,Post Graduate,BJP,0,12303679,1410500,Yes,Yes,68795,1
72,Deeg-kumher,GEN,ANIL KUMAR SINGH,M,GEN,35,12th Pass,IND,0,43616933,17400000,Yes,Yes,131,11
72,Deeg-kumher,GEN,BALMUKAND,M,GEN,35,5th Pass,LD,0,5000,0,Yes,No,1214,5
72,Deeg-kumher,GEN,DINESH CHAND,M,GEN,50,Literate,IND,0,171000,0,Yes,Yes,496,7
72,Deeg-kumher,GEN,DR.DIGAMBER SINGH,M,GEN,62,Graduate Professional,BJP,0,48792289,1400000,No,No,60245,2
72,Deeg-kumher,GEN,MANOJ KUMAR,M,SC,28,10th Pass,BSDL,0,96500,0,No,No,226,10
72,Deeg-kumher,GEN,MUKITA,F,SC,30,8th Pass,IND,0,9300000,0,Yes,Yes,384,8
72,Deeg-kumher,GEN,NARENDRA SINGH,M,GEN,52,Others,IND,0,12806936,467809,No,No,791,6
72,Deeg-kumher,GEN,OM PRAKASH,M,GEN,42,12th Pass,IND,0,6545241,676861,Yes,No,231,9
72,Deeg-kumher,GEN,RAJJAN SINGH,M,GEN,55,Others,BSP,0,35139854,10999520,Yes,Yes,12086,3
72,Deeg-kumher,GEN,RAKESH KUMAR,M,GEN,27,8th Pass,JBSP,0,420,0,No,No,97,13
72,Deeg-kumher,GEN,VIKRAM SINGH,M,GEN,39,Graduate,BYS,0,1247500,0,Yes,Yes,120,12
72,Deeg-kumher,GEN,VISHVENDRA SINGH,M,GEN,51,12th Pass,INC,0,1189654213,401248700,Yes,No,71407,1
112,Degana,GEN,AJAY SINGH,M,GEN,55,Post Graduate,BJP,0,40489180,2485766,Yes,Yes,79526,1
112,Degana,GEN,BABULAL,M,SC,47,Literate,BA S D,0,288000,270000,No,No,932,6
112,Degana,GEN,BHANWAR LAL,M,GEN,52,12th Pass,CPM,0,2835000,0,Yes,Yes,1885,4
112,Degana,GEN,BHANWARLAL OJHA,M,GEN,49,12th Pass,IND,0,2835000,0,Yes,No,516,8
112,Degana,GEN,KHAJOO MOHAMMAD,M,GEN,48,10th Pass,JGP,1,840000,0,No,No,383,10
112,Degana,GEN,PAPPURAM,M,GEN,37,8th Pass,nuzp,0,2000000,0,Yes,No,454,9
112,Degana,GEN,RICHHPAL SINGH,M,GEN,57,Literate,INC,0,26789277,0,No,No,65044,2
112,Degana,GEN,SAHDEV,M,GEN,41,Graduate Professional,BSP,0,4886000,0,Yes,No,1571,5
112,Degana,GEN,VIKRAM SINGH,M,GEN,27,12th Pass,SP,0,585000,0,Yes,No,795,7
97,Deoli - uniara,GEN,MAHAVEER MEENA,M,GEN,27,Others,BSP,0,53000,0,No,No,4637,5
97,Deoli - uniara,GEN,RAJENDRA GUJAR,M,GEN,39,12th Pass,BJP,0,24256392,5690000,Yes,No,85228,1
97,Deoli - uniara,GEN,RAMNARAIN MEENA,M,ST,71,Graduate Professional,INC,0,51713910,4762538,Yes,Yes,55593,2
157,Dhariawad  ,ST,BAGWAN LAL,M,ST,31,5th Pass,CPI,0,51000,50000,Yes,No,3545,7
157,Dhariawad  ,ST,DHARAM CHAND,M,ST,37,10th Pass,BYS,0,92000,13000,Yes,No,2493,8
157,Dhariawad  ,ST,GAUTAM LAL,M,ST,38,5th Pass,CPI(ML)(L),1,138500,0,Yes,Yes,1439,9
157,Dhariawad  ,ST,GOTAM LAL,M,ST,48,5th Pass,BJP,0,9335000,0,No,No,65954,1
157,Dhariawad  ,ST,KESHU LAL,M,ST,33,Graduate Professional,BSP,0,820446,0,Yes,Yes,3732,6
157,Dhariawad  ,ST,KESHU LAL,M,ST,48,10th Pass,NPEP,0,2484821,45000,Yes,No,11781,4
157,Dhariawad  ,ST,NAGRAJ,M,ST,55,8th Pass,INC,0,5154691,200000,Yes,Yes,58780,2
157,Dhariawad  ,ST,NARAYAN BHAI,M,ST,60,8th Pass,IND,0,6080900,310000,No,No,17336,3
34,Dhod ,SC,BHAGIRATH,M,SC,51,Graduate,IND,0,2050,0,No,Yes,235,10
34,Dhod ,SC,DINESH KUMAR,M,SC,37,Graduate Professional,IND,0,1107126,80000,Yes,No,273,9
34,Dhod ,SC,GORDHAN,M,SC,40,Post Graduate,BJP,0,1023015,275000,Yes,No,88668,1
34,Dhod ,SC,MADAN LAL,M,SC,48,8th Pass,IND,0,211782,30000,Yes,Yes,691,8
34,Dhod ,SC,MAHAVEER PRASAD,M,SC,38,8th Pass,IND,0,305000,0,Yes,Yes,1138,6
34,Dhod ,SC,MOHAN LAL,M,SC,64,Post Graduate,BSP,0,1685500,0,No,No,1256,5
34,Dhod ,SC,NOPA RAM,M,SC,60,Post Graduate,INC,0,2930601,560000,Yes,Yes,22507,3
34,Dhod ,SC,PEMA RAM,M,SC,56,Post Graduate,CPM,0,2030397,150000,Yes,Yes,43597,2
34,Dhod ,SC,RAJEEV VERMA,M,SC,42,Graduate,IND,0,95062955,0,Yes,No,1069,7
79,Dholpur,GEN,ABDUL SAGIR KHAN (ADVOCATE),M,GEN,58,Post Graduate,BJP,0,40095000,1700000,Yes,Yes,35351,3
79,Dholpur,GEN,B. L . KUSHWAH,M,GEN,33,12th Pass,BSP,0,278940686,20788673,No,No,49892,1
79,Dholpur,GEN,BANWARI LAL SHARMA,M,GEN,73,Graduate,INC,0,118210329,3013213,No,No,40683,2
79,Dholpur,GEN,JITENDRA SINGH RANA,M,GEN,25,Graduate Professional,IPGP,0,921193,0,No,No,761,7
79,Dholpur,GEN,LATA SHARMA,F,GEN,35,8th Pass,IND,0,1693887,0,No,No,820,6
79,Dholpur,GEN,MAN SINGH,M,GEN,30,10th Pass,IND,0,468000,0,Yes,No,174,11
79,Dholpur,GEN,MANOJ KUMAR,M,GEN,32,10th Pass,JD(U),1,775500,0,No,No,172,12
79,Dholpur,GEN,MOHAN PRAKASH GUPTA (CHHOTU),M,GEN,34,12th Pass,BYS,0,1672500,0,Yes,Yes,334,9
79,Dholpur,GEN,PAVAN KUMAR SHARMA,M,GEN,32,10th Pass,IND,0,1416315,0,Yes,Yes,133,13
79,Dholpur,GEN,RAJENDRA BANSAL,M,GEN,46,10th Pass,IND,1,551041,0,Yes,Yes,952,5
79,Dholpur,GEN,VIRENDRA SINGH KUSHWAH,M,GEN,30,8th Pass,IND,0,485000,0,No,No,547,8
45,Dudu ,SC,DEEPESH TANWAR,M,SC,30,12th Pass,NPEP,3,4293808,0,Yes,Yes,1175,6
45,Dudu ,SC,GANPAT,M,SC,60,Literate,IND,0,1210000,0,Yes,Yes,622,10
45,Dudu ,SC,HAZARI LAL NAGAR,M,SC,42,8th Pass,INC,0,3471499,0,No,No,52519,2
45,Dudu ,SC,RADHESHYAM,M,SC,47,8th Pass,IND,0,3139600,0,No,No,1031,8
45,Dudu ,SC,RAMCHANDRA,M,SC,34,5th Pass,JGP,0,2155000,0,No,No,685,9
45,Dudu ,SC,RAMLAL,M,SC,50,8th Pass,AKBAP,0,36000,0,No,No,368,11
45,Dudu ,SC,SHYAMLAL,M,SC,35,Literate,IND,0,161200,0,Yes,No,1074,7
45,Dudu ,SC,TIKAMCHAND,M,SC,26,8th Pass,BYS,0,533000,350000,Yes,Yes,1576,5
45,Dudu ,SC,TULSIDAS CHINTAMANI,M,SC,38,10th Pass,BSP,0,1288026,0,Yes,No,2500,4
17,Dungargarh,GEN,ASHOK KUMAR,M,GEN,46,12th Pass,CPM,0,8820731,913306,No,No,2527,5
17,Dungargarh,GEN,KAPIL KUMAR MEGHWAL,M,SC,35,10th Pass,BA S D,0,11000,0,No,No,1837,6
17,Dungargarh,GEN,KESU RAM NAYAK,M,SC,66,10th Pass,IND,0,203100,0,Yes,No,606,9
17,Dungargarh,GEN,KISHANA RAM,M,GEN,78,Literate,BJP,0,76430174,0,Yes,Yes,78278,1
17,Dungargarh,GEN,MADAN LAL,M,SC,38,Graduate,LJP,0,140500,0,Yes,No,474,10
17,Dungargarh,GEN,MANGLA RAM GODARA,M,GEN,62,8th Pass,INC,0,56653118,2683890,Yes,Yes,62076,2
17,Dungargarh,GEN,MANOJ KUMAR SARSWAT,M,GEN,26,8th Pass,IND,0,171000,50000,Yes,Yes,1005,8
17,Dungargarh,GEN,OMPRAKASH NATH SIDH,M,GEN,25,8th Pass,IND,0,222500,0,Yes,Yes,457,11
17,Dungargarh,GEN,RAMESHWAR LAL,M,GEN,54,10th Pass,BSP,0,2819248,120000,Yes,Yes,1810,7
17,Dungargarh,GEN,SHER SINGH,M,GEN,36,10th Pass,IND,0,4140844,1006936,Yes,Yes,3847,3
158,Dungarpur ,ST,AMRIT DEVI HANGAT,F,ST,32,Graduate,JD(U),0,2746620,0,No,No,2685,6
158,Dungarpur ,ST,DEVENDRA KATARA,M,ST,44,Graduate Professional,BJP,0,6933316,806688,Yes,No,58531,1
158,Dungarpur ,ST,DURGA DEVI,F,ST,31,8th Pass,BSP,0,325000,0,No,No,1195,10
158,Dungarpur ,ST,GOTAMLAL,M,ST,34,Post Graduate,CPM,1,150000,0,Yes,Yes,7058,3
158,Dungarpur ,ST,LALSHANKAR GHATIYA,M,ST,60,8th Pass,INC,0,21784780,2300000,Yes,Yes,54686,2
158,Dungarpur ,ST,NARAYAN,M,ST,59,8th Pass,NPEP,0,341000,0,No,No,1260,9
158,Dungarpur ,ST,RAMSHANKER KHARADI,M,ST,55,Literate,SP,0,459000,0,No,Yes,742,11
158,Dungarpur ,ST,RATAN,F,ST,54,Graduate,IND,0,4956609,313979,Yes,No,4147,5
158,Dungarpur ,ST,VELARAM,M,ST,63,Doctorate,IND,1,10685000,0,Yes,No,1582,7
158,Dungarpur ,ST,VIJAYA PARMAR,F,ST,39,8th Pass,BYS,0,1222000,0,No,No,1561,8
32,Fatehpur,GEN,BHANWARU KHAN,M,GEN,54,8th Pass,INC,0,8270956,351813,No,No,49958,2
32,Fatehpur,GEN,GULAB CHANDAR,M,GEN,35,8th Pass,RJVP,0,594652,0,No,No,586,9
32,Fatehpur,GEN,HARI RAM,M,GEN,31,8th Pass,IND,0,72040,0,Yes,No,1583,6
32,Fatehpur,GEN,HEMENDRA SINGH,M,GEN,38,Graduate Professional,CPM,0,240567,60000,Yes,Yes,2315,4
32,Fatehpur,GEN,MADHU SUDAN,M,GEN,46,NA,BJP,NA,NA,NA,NA,NA,30495,3
32,Fatehpur,GEN,MOOL CHAND,M,GEN,37,Literate,BSP,2,1354000,0,Yes,Yes,1357,7
32,Fatehpur,GEN,NABAB ALI,M,GEN,58,Literate,NPEP,0,1012500,0,Yes,Yes,654,8
32,Fatehpur,GEN,NAND KISHORE  MAHARIA,M,GEN,47,Graduate Professional,IND,0,226153156,17877599,Yes,Yes,53884,1
2,Ganganagar,GEN,ASHOK KUMAR KASANIA,M,GEN,38,10th Pass,BSP,0,2687300,900000,Yes,No,1401,4
2,Ganganagar,GEN,BHAGAT SINGH JAKHAR,M,GEN,62,Graduate Professional,IND,0,8440744,0,Yes,Yes,735,8
2,Ganganagar,GEN,DULICHAND MEGHWAL,M,SC,56,5th Pass,IND,0,3244000,162000,Yes,Yes,560,12
2,Ganganagar,GEN,INDRAJ NAYAK,M,SC,28,5th Pass,IND,0,81500,35000,No,No,606,11
2,Ganganagar,GEN,JAGDISH JANDU,M,GEN,54,Graduate Professional,INC,0,65531696,2100000,Yes,No,22915,3
2,Ganganagar,GEN,KAMINI JINDAL,F,GEN,25,Post Graduate,nuzp,0,1974260802,2550000,Yes,Yes,77860,1
2,Ganganagar,GEN,KRISHAN LAL,M,SC,33,10th Pass,IND,0,870500,0,Yes,Yes,164,16
2,Ganganagar,GEN,PREET KALRA,M,GEN,31,Post Graduate,IND,0,28154,0,No,No,947,6
2,Ganganagar,GEN,RADHESHYAM,M,GEN,30,10th Pass,IND,2,5254875,0,Yes,Yes,700,10
2,Ganganagar,GEN,RADHESHYAM GANGANAGAR,M,GEN,74,Literate,BJP,0,33588730,7227880,Yes,Yes,40792,2
2,Ganganagar,GEN,RAJENDER KUMAR AGGARWAL,M,GEN,59,8th Pass,IND,0,3338000,1400000,Yes,No,499,13
2,Ganganagar,GEN,RAJVEER SINGH,M,GEN,34,5th Pass,IND,4,43766300,800000,No,No,721,9
2,Ganganagar,GEN,SANDEEP SHARMA,M,GEN,28,Post Graduate,RJVP,0,562457,30000,No,Yes,280,14
2,Ganganagar,GEN,SRIKRISHAN KUKKAR,M,GEN,59,Graduate Professional,JGP,1,3532299,0,No,No,893,7
2,Ganganagar,GEN,UMESH KUMAR,M,GEN,42,Graduate Professional,IND,0,242000,0,Yes,Yes,230,15
90,Gangapur,GEN,AMRIT LAL,M,SC,48,8th Pass,BHBP,0,585000,0,Yes,No,582,10
90,Gangapur,GEN,DHARMI,M,ST,38,12th Pass,IPGP,0,651000,0,No,No,469,12
90,Gangapur,GEN,DURGA PRASAD,M,GEN,76,Graduate,NPEP,0,78485127,0,Yes,Yes,20942,4
90,Gangapur,GEN,GIRRAJ,M,SC,49,Graduate,BYS,0,1010000,0,No,No,395,13
90,Gangapur,GEN,HARSHVARDHAN MEENA,M,ST,30,Graduate,IND,0,241000,0,Yes,Yes,1192,8
90,Gangapur,GEN,ISHMAIL,M,GEN,45,12th Pass,BSP,0,8665455,0,Yes,No,23764,3
90,Gangapur,GEN,MAN SINGH,M,GEN,48,Post Graduate,BJP,0,5627458,0,No,No,54228,1
90,Gangapur,GEN,MOHAN LAL BAIRWA,M,SC,36,12th Pass,LJP,0,8281000,0,Yes,Yes,778,9
90,Gangapur,GEN,NAHAR SINGH,M,GEN,41,10th Pass,CPI,0,154000,0,Yes,Yes,1409,7
90,Gangapur,GEN,NARESH MEENA,M,GEN,27,12th Pass,IND,0,1936000,0,Yes,Yes,367,14
90,Gangapur,GEN,RAMESWAR,M,GEN,57,12th Pass,IND,0,4497000,38000,Yes,No,262,15
90,Gangapur,GEN,RAMKESH,M,ST,58,Post Graduate,INC,0,216916056,42072234,Yes,No,25853,2
90,Gangapur,GEN,SATYA NARAYAN,M,GEN,50,Graduate Professional,IND,0,11848000,1420577,Yes,Yes,7889,5
90,Gangapur,GEN,VIRENDRA KUMAR,M,ST,26,8th Pass,IND,0,388000,0,Yes,Yes,526,11
163,Garhi ,ST,JEETMAL KHANT,M,ST,53,Post Graduate,BJP,0,36787758,2394183,Yes,Yes,91929,1
163,Garhi ,ST,KAILASH,M,ST,32,10th Pass,SP,0,151000,0,Yes,Yes,412,10
163,Garhi ,ST,KANTA BHEEL,F,ST,42,Post Graduate,INC,2,13404208,2174077,Yes,Yes,67479,2
163,Garhi ,ST,MUNNALAL,M,ST,72,Literate,BSP,0,250155,0,No,No,1954,5
163,Garhi ,ST,NANALAL KATARA,M,ST,57,8th Pass,IND,0,2500500,650000,Yes,Yes,1127,8
163,Garhi ,ST,NIPESH DAMOR,M,ST,28,Graduate,IND,0,185500,0,Yes,Yes,3953,4
163,Garhi ,ST,PREMILA,F,ST,29,Graduate Professional,BA S D,0,221000,0,Yes,No,1198,7
163,Garhi ,ST,SWARAJ,M,ST,33,Post Graduate,JD(U),0,1944684,45000,Yes,Yes,1676,6
163,Garhi ,ST,UDAILAL KHARADI,M,ST,50,10th Pass,BYS,0,2803500,0,No,No,656,9
162,Ghatol ,ST,NANALAL NINAMA,M,ST,59,8th Pass,INC,0,8857425,1025998,Yes,Yes,66244,2
162,Ghatol ,ST,NARAYAN LAL,M,ST,26,8th Pass,NPEP,0,1567700,253320,No,No,6543,3
162,Ghatol ,ST,NAVANIT LAL,M,ST,74,10th Pass,BJP,1,2447814,0,No,Yes,93442,1
162,Ghatol ,ST,RATAN LAL,M,ST,44,8th Pass,BSP,0,680500,0,Yes,No,2915,5
149,Gogunda ,ST,CHAMPARAM GARASIYA,M,ST,45,Literate,BSP,0,505500,0,Yes,Yes,4776,5
149,Gogunda ,ST,MANGI LAL GARASIYA,M,ST,43,Post Graduate,INC,0,21915817,1842373,Yes,No,65865,2
149,Gogunda ,ST,MEGHRAJ TAWAR,M,ST,72,12th Pass,CPI,0,1405000,0,No,No,6416,3
149,Gogunda ,ST,PRATAP LAL BHEEL,M,ST,49,10th Pass,BJP,0,1188000,140381,Yes,No,69210,1
139,Gudhamalani,GEN,GANESHA RAM,M,GEN,43,8th Pass,IND,0,14581356,591729,Yes,Yes,2138,6
139,Gudhamalani,GEN,HEMA RAM CHOUDHARY,M,GEN,65,Graduate Professional,INC,0,41631215,0,No,No,58464,2
139,Gudhamalani,GEN,LADU RAM,M,GEN,71,Graduate Professional,BJP,0,84971019,0,Yes,Yes,91619,1
139,Gudhamalani,GEN,NARENDRA KUMAR,M,GEN,33,10th Pass,NPEP,0,202384,0,No,No,2717,5
139,Gudhamalani,GEN,RAMLAL,M,GEN,33,10th Pass,BYS,0,265000,0,No,No,1526,8
139,Gudhamalani,GEN,RIDMALRAM,M,GEN,31,Graduate Professional,CPI,0,517141,0,No,No,3042,3
139,Gudhamalani,GEN,SUMAR KHAN,M,GEN,51,Literate,BSP,0,568000,400000,Yes,No,2734,4
8,Hanumangarh,GEN,ARVIND KUMAR,M,GEN,38,12th Pass,IND,0,101231,0,No,No,797,11
8,Hanumangarh,GEN,BALRAJ SINGH,M,GEN,48,10th Pass,nuzp,1,12409305,800000,Yes,Yes,8132,4
